# See the README.table.md file in this folder for details about this data.

𤟣	𤟣	1	0	0	0	0	0	0	0	0		khnst		0
𤟤	𤟤	1	0	0	0	0	0	0	0	0		khbjj		0
𤟥	𤟥	1	0	0	0	0	0	0	0	0		khamo		0
𤟦	𤟦	1	0	0	0	0	0	0	0	0		khmbk		0
𤟧	𤟧	1	0	0	0	0	0	0	0	0		khwp		0
𤟨	𤟨	1	0	0	0	0	0	0	0	0		khsqt		0
𤟩	𤟩	1	0	0	0	0	0	0	0	0		riik		0
𤟪	𤟪	1	0	0	0	0	0	0	0	0		khjck		0
𤟫	𤟫	1	0	0	0	0	0	0	0	0		khjfe		0
𤟬	𤟬	1	0	0	0	0	0	0	0	0		khtd		0
𤟭	𤟭	1	0	0	0	0	0	0	0	0		nrppk		0
𤟮	𤟮	1	0	0	0	0	0	0	0	0		ubik		0
𤟯	𤟯	1	0	0	0	0	0	0	0	0		khmwl		0
𤟰	𤟰	1	0	0	0	0	0	0	0	0		khdln		0
𤟱	𤟱	1	0	0	0	0	0	0	0	0		khoae		0
𤟲	𤟲	1	0	0	0	0	0	0	0	0		khtgv		0
𤟳	𤟳	1	0	0	0	0	0	0	0	0		kcsh		0
𤟴	𤟴	1	0	0	0	0	0	0	0	0		ikbjj		0
𤟵	𤟵	1	0	0	0	0	0	0	0	0		huik		0
𤟶	𤟶	1	0	0	0	0	0	0	0	0		rbik		0
𤟷	𤟷	1	0	0	0	0	0	0	0	0		khmfm		0
𤟸	𤟸	1	0	0	0	0	0	0	0	0		khllk		0
𤟹	𤟹	1	0	0	0	0	0	0	0	0		khwlb		0
𤟺	𤟺	1	0	0	0	0	0	0	0	0		khlwe		0
𤟻	𤟻	1	0	0	0	0	0	0	0	0		khqht		0
𤟼	𤟼	1	0	0	0	0	0	0	0	0		khpyr		0
𤟽	𤟽	1	0	0	0	0	0	0	0	0		khysd		0
𤟾	𤟾	1	0	0	0	0	0	0	0	0		khybb		0
𤟿	𤟿	1	0	0	0	0	0	0	0	0		khjmm		0
𤠀	𤠀	1	0	0	0	0	0	0	0	0		khnue		0
𤠁	𤠁	1	0	0	0	0	0	0	0	0		khthu		0
𤠂	𤠂	1	0	0	0	0	0	0	0	0		khtir		0
𤠃	𤠃	1	0	0	0	0	0	0	0	0		khmms		0
𤠄	𤠄	1	0	0	0	0	0	0	0	0		khbmr		0
𤠅	𤠅	1	0	0	0	0	0	0	0	0		khmft		0
𤠆	𤠆	1	0	0	0	0	0	0	0	0		khyrv		0
𤠇	𤠇	1	0	0	0	0	0	0	0	0		khtlj		0
𤠈	𤠈	1	0	0	0	0	0	0	0	0		khhxt		0
𤠉	𤠉	1	0	0	0	0	0	0	0	0		khtlk		0
𤠊	𤠊	1	0	0	0	0	0	0	0	0		jmik		0
𤠋	𤠋	1	0	0	0	0	0	0	0	0		khfdv		0
𤠌	𤠌	1	0	0	0	0	0	0	0	0		khypd		0
𤠍	𤠍	1	0	0	0	0	0	0	0	0		khhye		0
𤠎	𤠎	1	0	0	0	0	0	0	0	0		khwce		0
𤠏	𤠏	1	0	0	0	0	0	0	0	0		khsim		0
𤠐	𤠐	1	0	0	0	0	0	0	0	0		khasm		0
𤠑	𤠑	1	0	0	0	0	0	0	0	0		khhhw		0
𤠒	𤠒	1	0	1	0	0	0	0	0	0		kbhrk		0
𤠓	𤠓	1	0	0	0	0	0	0	0	0		khbvk		0
𤠔	𤠔	1	0	0	0	0	0	0	0	0		khrbc		0
𤠕	𤠕	1	0	0	0	0	0	0	0	0		khyiw		0
𤠖	𤠖	1	0	0	0	0	0	0	0	0		khyrb		0
𤠗	𤠗	1	0	0	0	0	0	0	0	0		khibp		0
𤠘	𤠘	1	0	0	0	0	0	0	0	0		kheii		0
𤠙	𤠙	1	0	0	0	0	0	0	0	0		khmrr		0
𤠚	𤠚	1	0	0	0	0	0	0	0	0		khqmf		0
𤠛	𤠛	1	0	0	0	0	0	0	0	0		khtou		0
𤠜	𤠜	1	0	0	0	0	0	0	0	0		khing		0
𤠝	𤠝	1	0	0	0	0	0	0	0	0		khthm		0
𤠞	𤠞	1	0	0	0	0	0	0	0	0		khhwp		0
𤠟	𤠟	1	0	0	0	0	0	0	0	0		khtor		0
𤠠	𤠠	1	0	0	0	0	0	0	0	0		khywv		0
𤠡	𤠡	1	0	0	0	0	0	0	0	0		khgit		0
𤠢	𤠢	1	0	0	0	0	0	0	0	0		liik		0
𤠣	𤠣	1	0	1	0	0	0	0	0	0		kholk		0
𤠤	𤠤	1	0	0	0	0	0	0	0	0		khtyv		0
𤠥	𤠥	1	0	0	0	0	0	0	0	0		khuul		0
𤠦	𤠦	1	0	0	0	0	0	0	0	0		khuuk		0
𤠧	𤠧	1	0	0	0	0	0	0	0	0		khiin		0
𤠨	𤠨	1	0	0	0	0	0	0	0	0		tbik		0
𤠩	𤠩	1	0	0	0	0	0	0	0	0		hsik		0
𤠪	𤠪	1	0	0	0	0	0	0	0	0		vwik		0
𤠫	𤠫	1	0	0	0	0	0	0	0	0		khmwd		0
𤠬	𤠬	1	0	0	0	0	0	0	0	0		khkrb		0
𤠭	𤠭	1	0	0	0	0	0	0	0	0		khhhi		0
𤠮	𤠮	1	0	0	0	0	0	0	0	0		khpuu		0
𤠯	𤠯	1	0	0	0	0	0	0	0	0		khilr		0
𤠰	𤠰	1	0	0	0	0	0	0	0	0		khttb		0
𤠱	𤠱	1	0	0	0	0	0	0	0	0		khgik		0
𤠲	𤠲	1	0	0	0	0	0	0	0	0		khumt		0
𤠳	𤠳	1	0	0	0	0	0	0	0	0		khgou		0
𤠴	𤠴	1	0	0	0	0	0	0	0	0		khnlu		0
𤠵	𤠵	1	0	0	0	0	0	0	0	0		khqhq		0
𤠶	𤠶	1	0	0	0	0	0	0	0	0		khjbc		0
𤠷	𤠷	1	0	0	0	0	0	0	0	0		uiik		0
𤠸	𤠸	1	0	0	0	0	0	0	0	0		khiil		0
𤠹	𤠹	1	0	0	0	0	0	0	0	0		khkpb		0
𤠺	𤠺	1	0	0	0	0	0	0	0	0		khwtj		0
𤠻	𤠻	1	0	0	0	0	0	0	0	0		khycb		0
𤠼	𤠼	1	0	0	0	0	0	0	0	0		geik		0
𤠽	𤠽	1	0	0	0	0	0	0	0	0		khihf		0
𤠾	𤠾	1	0	0	0	0	0	0	0	0		khsrr		0
𤠿	𤠿	1	0	0	0	0	0	0	0	0		khseg		0
𤡀	𤡀	1	0	0	0	0	0	0	0	0		khtge		0
𤡁	𤡁	1	0	0	0	0	0	0	0	0		khtlb		0
𤡂	𤡂	1	0	0	0	0	0	0	0	0		khwvf		0
𤡃	𤡃	1	0	0	0	0	0	0	0	0		khdlo		0
𤡄	𤡄	1	0	0	0	0	0	0	0	0		khjjk		0
𤡅	𤡅	1	0	0	0	0	0	0	0	0		khiif		0
𤡆	𤡆	1	0	0	0	0	0	0	0	0		khhoo		0
𤡇	𤡇	1	0	0	0	0	0	0	0	0		khyru		0
𤡈	𤡈	1	0	0	0	0	0	0	0	0		khyrj		0
𤡉	𤡉	1	0	0	0	0	0	0	0	0		khtlo		0
𤡊	𤡊	1	0	0	0	0	0	0	0	0		khixp		0
𤡋	𤡋	1	0	0	0	0	0	0	0	0		khjjo		0
𤡌	𤡌	1	0	0	0	0	0	0	0	0		khans		0
𤡍	𤡍	1	0	0	0	0	0	0	0	0		khitf		0
𤡎	𤡎	1	0	0	0	0	0	0	0	0		ybik		0
𤡏	𤡏	1	0	0	0	0	0	0	0	0		khsik		0
𤡐	𤡐	1	0	0	0	0	0	0	0	0		khtwa		0
𤡑	𤡑	1	0	0	0	0	0	0	0	0		khmwf		0
𤡒	𤡒	1	0	0	0	0	0	0	0	0		khwgn		0
𤡓	𤡓	1	0	0	0	0	0	0	0	0		khwim		0
𤡔	𤡔	1	0	0	0	0	0	0	0	0		khhad		0
𤡕	𤡕	1	0	0	0	0	0	0	0	0		khhaf		0
𤡖	𤡖	1	0	0	0	0	0	0	0	0		khyyr		0
𤡗	𤡗	1	0	0	0	0	0	0	0	0		khjff		0
𤡘	𤡘	1	0	0	0	0	0	0	0	0		khsbe		0
𤡙	𤡙	1	0	0	0	0	0	0	0	0		khiim		0
𤡚	𤡚	1	0	0	0	0	0	0	0	0		khaiu		0
𤡛	𤡛	1	0	0	0	0	0	0	0	0		khjmn		0
𤡜	𤡜	1	0	0	0	0	0	0	0	0		tbik		0
𤡝	𤡝	1	0	0	0	0	0	0	0	0		khlyg		0
𤡞	𤡞	1	0	0	0	0	0	0	0	0		khtlo		0
𤡟	𤡟	1	0	0	0	0	0	0	0	0		khllp		0
𤡠	𤡠	1	0	0	0	0	0	0	0	0		khamv		0
𤡡	𤡡	1	0	0	0	0	0	0	0	0		khhxv		0
𤡢	𤡢	1	0	0	0	0	0	0	0	0		khyub		0
𤡣	𤡣	1	0	0	0	0	0	0	0	0		khypm		0
𤡤	𤡤	1	0	0	0	0	0	0	0	0		khmbb		0
𤡥	𤡥	1	0	0	0	0	0	0	0	0		khanb		0
𤡦	𤡦	1	0	0	0	0	0	0	0	0		khand		0
𤡧	𤡧	1	0	0	0	0	0	0	0	0		khppp		0
𤡨	𤡨	1	0	0	0	0	0	0	0	0		khvff		0
𤡩	𤡩	1	0	0	0	0	0	0	0	0		fqik		0
𤡪	𤡪	1	0	0	0	0	0	0	0	0		khnlb		0
𤡫	𤡫	1	0	0	0	0	0	0	0	0		khmhd		0
𤡬	𤡬	1	0	0	0	0	0	0	0	0		khgbt		0
𤡭	𤡭	1	0	0	0	0	0	0	0	0		khgth		0
𤡮	𤡮	1	0	0	0	0	0	0	0	0		khbkf		0
𤡯	𤡯	1	0	0	0	0	0	0	0	0		khhxf		0
𤡰	𤡰	1	0	0	0	0	0	0	0	0		khmgg		0
𤡱	𤡱	1	0	0	0	0	0	0	0	0		khlmc		0
𤡲	𤡲	1	0	0	0	0	0	0	0	0		khant		0
𤡳	𤡳	1	0	0	0	0	0	0	0	0		khdwk		0
𤡴	𤡴	1	0	0	0	0	0	0	0	0		riik		0
𤡵	𤡵	1	0	0	0	0	0	0	0	0		hgik		0
𤡶	𤡶	1	0	0	0	0	0	0	0	0		khjtj		0
𤡷	𤡷	1	0	0	0	0	0	0	0	0		khesd		0
𤡸	𤡸	1	0	0	0	0	0	0	0	0		khnao		0
𤡹	𤡹	1	0	0	0	0	0	0	0	0		khsfj		0
𤡺	𤡺	1	0	0	0	0	0	0	0	0		khjpb		0
𤡻	𤡻	1	0	0	0	0	0	0	0	0		khdwo		0
𤡼	𤡼	1	0	0	0	0	0	0	0	0		khmlw		0
𤡽	𤡽	1	0	0	0	0	0	0	0	0		tkik		0
𤡾	𤡾	1	0	0	0	0	0	0	0	0		mpik		0
𤡿	𤡿	1	0	0	0	0	0	0	0	0		hrik		0
𤢀	𤢀	1	0	0	0	0	0	0	0	0		khgrr		0
𤢁	𤢁	1	0	0	0	0	0	0	0	0		khtll		0
𤢂	𤢂	1	0	1	0	0	0	0	0	0		khmwd		0
𤢃	𤢃	1	0	0	0	0	0	0	0	0		khkrb		0
𤢄	𤢄	1	0	0	0	0	0	0	0	0		khfbk		0
𤢅	𤢅	1	0	0	0	0	0	0	0	0		khbkf		0
𤢆	𤢆	1	0	0	0	0	0	0	0	0		khjpb		0
𤢇	𤢇	1	0	0	0	0	0	0	0	0		khhlq		0
𤢈	𤢈	1	0	0	0	0	0	0	0	0		khnot		0
𤢉	𤢉	1	0	0	0	0	0	0	0	0		khpbk		0
𤢊	𤢊	1	0	0	0	0	0	0	0	0		khrvr		0
𤢋	𤢋	1	0	0	0	0	0	0	0	0		khmet		0
𤢌	𤢌	1	0	0	0	0	0	0	0	0		khoyb		0
𤢍	𤢍	1	0	0	0	0	0	0	0	0		khykb		0
𤢎	𤢎	1	0	0	0	0	0	0	0	0		khfbw		0
𤢏	𤢏	1	0	0	0	0	0	0	0	0		khywm		0
𤢐	𤢐	1	0	0	0	0	0	0	0	0		khyvg		0
𤢑	𤢑	1	0	0	0	0	0	0	0	0		khtnk		0
𤢒	𤢒	1	0	0	0	0	0	0	0	0		khixf		0
𤢓	𤢓	1	0	0	0	0	0	0	0	0		khypo		0
𤢔	𤢔	1	0	0	0	0	0	0	0	0		khavo		0
𤢕	𤢕	1	0	0	0	0	0	0	0	0		wjik		0
𤢖	𤢖	1	0	0	0	0	0	0	0	0		khrrd		0
𤢗	𤢗	1	0	0	0	0	0	0	0	0		khmbw		0
𤢘	𤢘	1	0	0	0	0	0	0	0	0		khhef		0
𤢙	𤢙	1	0	0	0	0	0	0	0	0		khkcf		0
𤢚	𤢚	1	0	0	0	0	0	0	0	0		ibik		0
𤢛	𤢛	1	0	0	0	0	0	0	0	0		khytp		0
𤢜	𤢜	1	0	0	0	0	0	0	0	0		wiik		0
𤢝	𤢝	1	0	0	0	0	0	0	0	0		ukik		0
𤢞	𤢞	1	0	0	0	0	0	0	0	0		khaws		0
𤢟	𤢟	1	0	0	0	0	0	0	0	0		khwlj		0
𤢠	𤢠	1	0	0	0	0	0	0	0	0		khuav		0
𤢡	𤢡	1	0	0	0	0	0	0	0	0		khhxv		0
𤢢	𤢢	1	0	0	0	0	0	0	0	0		khywv		0
𤢣	𤢣	1	0	0	0	0	0	0	0	0		khsrj		0
𤢤	𤢤	1	0	0	0	0	0	0	0	0		khywd		0
𤢥	𤢥	1	0	0	0	0	0	0	0	0		khtwb		0
𤢦	𤢦	1	0	0	0	0	0	0	0	0		khbmp		0
𤢧	𤢧	1	0	0	0	0	0	0	0	0		khbhf		0
𤢨	𤢨	1	0	0	0	0	0	0	0	0		khtyb		0
𤢩	𤢩	1	0	0	0	0	0	0	0	0		khnlb		0
𤢪	𤢪	1	0	0	0	0	0	0	0	0		khvvv		0
𤢫	𤢫	1	0	0	0	0	0	0	0	0		khmat		0
𤢬	𤢬	1	0	0	0	0	0	0	0	0		khgrg		0
𤢭	𤢭	1	0	0	0	0	0	0	0	0		khyro		0
𤢮	𤢮	1	0	0	0	0	0	0	0	0		khtqk		0
𤢯	𤢯	1	0	0	0	0	0	0	0	0		khffq		0
𤢰	𤢰	1	0	0	0	0	0	0	0	0		khyrs		0
𤢱	𤢱	1	0	0	0	0	0	0	0	0		khjcv		0
𤢲	𤢲	1	0	0	0	0	0	0	0	0		khcav		0
𤢳	𤢳	1	0	0	0	0	0	0	0	0		khhul		0
𤢴	𤢴	1	0	0	0	0	0	0	0	0		khvid		0
𤢵	𤢵	1	0	0	0	0	0	0	0	0		khmtb		0
𤢶	𤢶	1	0	0	0	0	0	0	0	0		khjcn		0
𤢷	𤢷	1	0	0	0	0	0	0	0	0		khgim		0
𤢸	𤢸	1	0	0	0	0	0	0	0	0		khjkf		0
𤢹	𤢹	1	0	0	0	0	0	0	0	0		khwww		0
𤢺	𤢺	1	0	0	0	0	0	0	0	0		khgrc		0
𤢻	𤢻	1	0	0	0	0	0	0	0	0		khkbp		0
𤢼	𤢼	1	0	0	0	0	0	0	0	0		khyyb		0
𤢽	𤢽	1	0	0	0	0	0	0	0	0		khhlc		0
𤢾	𤢾	1	0	0	0	0	0	0	0	0		khoon		0
𤢿	𤢿	1	0	0	0	0	0	0	0	0		khmrr		0
𤣀	𤣀	1	0	0	0	0	0	0	0	0		khtkl		0
𤣁	𤣁	1	0	0	0	0	0	0	0	0		khtwt		0
𤣂	𤣂	1	0	0	0	0	0	0	0	0		wwwk		0
𤣃	𤣃	1	0	0	0	0	0	0	0	0		khnwa		0
𤣄	𤣄	1	0	0	0	0	0	0	0	0		khipf		0
𤣅	𤣅	1	0	0	0	0	0	0	0	0		mgik		0
𤣆	𤣆	1	0	0	0	0	0	0	0	0		khsjf		0
𤣇	𤣇	1	0	0	0	0	0	0	0	0		khttp		0
𤣈	𤣈	1	0	0	0	0	0	0	0	0		khsjo		0
𤣉	𤣉	1	0	0	0	0	0	0	0	0		mbik		0
𤣊	𤣊	1	0	0	0	0	0	0	0	0		khtck		0
𤣋	𤣋	1	0	0	0	0	0	0	0	0		khmbm		0
𤣌	𤣌	1	0	0	0	0	0	0	0	0		khhbd		0
𤣍	𤣍	1	0	0	0	0	0	0	0	0		khmbr		0
𤣎	𤣎	1	0	0	0	0	0	0	0	0		khbcv		0
𤣏	𤣏	1	0	0	0	0	0	0	0	0		yfik		0
𤣐	𤣐	1	0	0	0	0	0	0	0	0		khmbg		0
𤣑	𤣑	1	0	0	0	0	0	0	0	0		khuob		0
𤣒	𤣒	1	0	0	0	0	0	0	0	0		khsjj		0
𤣓	𤣓	1	0	0	0	0	0	0	0	0		khbug		0
𤣔	𤣔	1	0	0	0	0	0	0	0	0		khmbg		0
𤣕	𤣕	1	0	0	0	0	0	0	0	0		khbkg		0
𤣖	𤣖	1	0	0	0	0	0	0	0	0		khujt		0
𤣗	𤣗	1	0	0	0	0	0	0	0	0		khmbi		0
𤣘	𤣘	1	0	0	0	0	0	0	0	0		bckha		0
𤣙	𤣙	1	0	0	0	0	0	0	0	0		khtbk		0
𤣚	𤣚	1	0	0	0	0	0	0	0	0		khttu		0
𤣛	𤣛	1	0	0	0	0	0	0	0	0		khjco		0
𤣜	𤣜	1	0	0	0	0	0	0	0	0		khhxv		0
𤣝	𤣝	1	0	0	0	0	0	0	0	0		khmbi		0
𤣞	𤣞	1	0	0	0	0	0	0	0	0		khfbf		0
𤣟	𤣟	1	0	0	0	0	0	0	0	0		khswu		0
𤣠	𤣠	1	0	0	0	0	0	0	0	0		khrrr		0
𤣡	𤣡	1	0	0	0	0	0	0	0	0		khwim		0
𤣢	𤣢	1	0	0	0	0	0	0	0	0		khtaw		0
𤣣	𤣣	1	0	0	0	0	0	0	0	0		khrrr		0
𤣤	𤣤	1	0	0	0	0	0	0	0	0		khmbm		0
𤣥	𤣥	1	0	0	0	0	0	0	0	0		yvv		0
𤣦	𤣦	1	0	0	0	0	0	0	0	0		yvki		0
𤣧	𤣧	1	0	0	0	0	0	0	0	0		yiuoy		0
𤣨	𤣨	1	0	0	0	0	0	0	0	0		yiapv		0
𤣩	𤣩	1	0	1	0	0	0	0	0	0		mg		0
𤣪	𤣪	1	0	0	0	0	0	0	0	0		mdm		0
𤣫	𤣫	1	0	0	0	0	0	0	0	0		mgvs		0
𤣬	𤣬	1	0	0	0	0	0	0	0	0		knmgi		0
𤣭	𤣭	1	0	0	0	0	0	0	0	0		mgnj		0
𤣮	𤣮	1	0	0	0	0	0	0	0	0		mgon		0
𤣯	𤣯	1	0	0	0	0	0	0	0	0		mghp		0
𤣰	𤣰	1	0	1	0	0	0	0	0	0		mgg		0
𤣱	𤣱	1	0	1	0	0	0	0	0	0		mgsu		0
𤣲	𤣲	1	0	1	0	0	0	0	0	0		mgnj		0
𤣳	𤣳	1	0	1	0	0	0	0	0	0		mghj		0
𤣴	𤣴	1	0	0	0	0	0	0	0	0		yvmg		0
𤣵	𤣵	1	0	0	0	0	0	0	0	0		mghi		0
𤣶	𤣶	1	0	0	0	0	0	0	0	0		mgu		0
𤣷	𤣷	1	0	0	0	0	0	0	0	0		mgv		0
𤣸	𤣸	1	0	0	0	0	0	0	0	0		mgjk		0
𤣹	𤣹	1	0	0	0	0	0	0	0	0		mgsk		0
𤣺	𤣺	1	0	0	0	0	0	0	0	0		mghlo		0
𤣻	𤣻	1	0	1	0	0	0	0	0	0		mgpe		0
𤣼	𤣼	1	0	0	0	0	0	0	0	0		obmgi		0
𤣽	𤣽	1	0	0	0	0	0	0	0	0		mgb		0
𤣾	𤣾	1	0	0	0	0	0	0	0	0		mgki		0
𤣿	𤣿	1	0	1	0	0	0	0	0	0		mgmt		0
𤤀	𤤀	1	0	1	0	0	0	0	0	0		mgpu		0
𤤁	𤤁	1	0	1	0	0	0	0	0	0		mgyhs		0
𤤂	𤤂	1	0	0	0	0	0	0	0	0		mgnin		0
𤤃	𤤃	1	0	0	0	0	0	0	0	0		mgyyy		0
𤤄	𤤄	1	0	0	0	0	0	0	0	0		mghne		0
𤤅	𤤅	1	0	0	0	0	0	0	0	0		mgphh		0
𤤆	𤤆	1	0	0	0	0	0	0	0	0		mghml		0
𤤇	𤤇	1	0	0	0	0	0	0	0	0		mgmk		0
𤤈	𤤈	1	0	0	0	0	0	0	0	0		mgmvi		0
𤤉	𤤉	1	0	0	0	0	0	0	0	0		mgfh		0
𤤊	𤤊	1	0	0	0	0	0	0	0	0		mgshh		0
𤤋	𤤋	1	0	0	0	0	0	0	0	0		hkmgi		0
𤤌	𤤌	1	0	1	0	0	0	0	0	0		mgbhn		0
𤤍	𤤍	1	0	0	0	0	0	0	0	0		mgmvu		0
𤤎	𤤎	1	0	0	0	0	0	0	0	0		ckmgi		0
𤤏	𤤏	1	0	0	0	0	0	0	0	0		mgdme		0
𤤐	𤤐	1	0	0	0	0	0	0	0	0		mghmy		0
𤤑	𤤑	1	0	0	0	0	0	0	0	0		mgmsl		0
𤤒	𤤒	1	0	0	0	0	0	0	0	0		mgikk		0
𤤓	𤤓	1	0	0	0	0	0	0	0	0		mguq		0
𤤔	𤤔	1	0	0	0	0	0	0	0	0		mgyt		0
𤤕	𤤕	1	0	0	0	0	0	0	0	0		mgodi		0
𤤖	𤤖	1	0	1	0	0	0	0	0	0		mglln		0
𤤗	𤤗	1	0	1	0	0	0	0	0	0		mgsp		0
𤤘	𤤘	1	0	0	0	0	0	0	0	0		lpmg		0
𤤙	𤤙	1	0	1	0	0	0	0	0	0		mgpt		0
𤤚	𤤚	1	0	0	0	0	0	0	0	0		mgblb		0
𤤛	𤤛	1	0	0	0	0	0	0	0	0		mgyg		0
𤤜	𤤜	1	0	0	0	0	0	0	0	0		mgjkn		0
𤤝	𤤝	1	0	0	0	0	0	0	0	0		mgmob		0
𤤞	𤤞	1	0	0	0	0	0	0	0	0		mgmiu		0
𤤟	𤤟	1	0	0	0	0	0	0	0	0		mgmr		0
𤤠	𤤠	1	0	0	0	0	0	0	0	0		mglbk		0
𤤡	𤤡	1	0	0	0	0	0	0	0	0		mgbt		0
𤤢	𤤢	1	0	0	0	0	0	0	0	0		mgbv		0
𤤣	𤤣	1	0	0	0	0	0	0	0	0		mghke		0
𤤤	𤤤	1	0	0	0	0	0	0	0	0		mghd		0
𤤥	𤤥	1	0	0	0	0	0	0	0	0		mghqo		0
𤤦	𤤦	1	0	0	0	0	0	0	0	0		mgw		0
𤤧	𤤧	1	0	0	0	0	0	0	0	0		mglw		0
𤤨	𤤨	1	0	0	0	0	0	0	0	0		mgws		0
𤤩	𤤩	1	0	0	0	0	0	0	0	0		mgopd		0
𤤪	𤤪	1	0	0	0	0	0	0	0	0		mgbq		0
𤤫	𤤫	1	0	0	0	0	0	0	0	0		mgniy		0
𤤬	𤤬	1	0	0	0	0	0	0	0	0		mgvis		0
𤤭	𤤭	1	0	0	0	0	0	0	0	0		mglk		0
𤤮	𤤮	1	0	0	0	0	0	0	0	0		mghey		0
𤤯	𤤯	1	0	1	0	0	0	0	0	0		mgine		0
𤤰	𤤰	1	0	0	0	0	0	0	0	0		mgklb		0
𤤱	𤤱	1	0	0	0	0	0	0	0	0		mghbe		0
𤤲	𤤲	1	0	0	0	0	0	0	0	0		mgmhn		0
𤤳	𤤳	1	0	1	0	0	0	0	0	0		mgvio		0
𤤴	𤤴	1	0	1	0	0	0	0	0	0		mgmgi		0
𤤵	𤤵	1	0	0	0	0	0	0	0	0		mghqj		0
𤤶	𤤶	1	0	0	0	0	0	0	0	0		mnmgi		0
𤤷	𤤷	1	0	0	0	0	0	0	0	0		mghrr		0
𤤸	𤤸	1	0	0	0	0	0	0	0	0		mghnd		0
𤤹	𤤹	1	0	0	0	0	0	0	0	0		mgdb		0
𤤺	𤤺	1	0	0	0	0	0	0	0	0		mglwp		0
𤤻	𤤻	1	0	0	0	0	0	0	0	0		mgshg		0
𤤼	𤤼	1	0	0	0	0	0	0	0	0		mgvvu		0
𤤽	𤤽	1	0	0	0	0	0	0	0	0		mgop		0
𤤾	𤤾	1	0	1	0	0	0	0	0	0		mgemn		0
𤤿	𤤿	1	0	1	0	0	0	0	0	0		mgma		0
𤥀	𤥀	1	0	1	0	0	0	0	0	0		mgnin		0
𤥁	𤥁	1	0	1	0	0	0	0	0	0		mgnir		0
𤥂	𤥂	1	0	1	0	0	0	0	0	0		mgylc		0
𤥃	𤥃	1	0	1	0	0	0	0	0	0		mgjv		0
𤥄	𤥄	1	0	0	0	0	0	0	0	0		mgfd		0
𤥅	𤥅	1	0	0	0	0	0	0	0	0		mgmll		0
𤥆	𤥆	1	0	0	0	0	0	0	0	0		mgmgb		0
𤥇	𤥇	1	0	0	0	0	0	0	0	0		mgmig		0
𤥈	𤥈	1	0	0	0	0	0	0	0	0		mgslb		0
𤥉	𤥉	1	0	0	0	0	0	0	0	0		mgtks		0
𤥊	𤥊	1	0	0	0	0	0	0	0	0		mgpsi		0
𤥋	𤥋	1	0	0	0	0	0	0	0	0		mghpl		0
𤥌	𤥌	1	0	0	0	0	0	0	0	0		mgnil		0
𤥍	𤥍	1	0	0	0	0	0	0	0	0		mgnoh		0
𤥎	𤥎	1	0	0	0	0	0	0	0	0		mgfe		0
𤥏	𤥏	1	0	0	0	0	0	0	0	0		vrmgi		0
𤥐	𤥐	1	0	0	0	0	0	0	0	0		mggr		0
𤥑	𤥑	1	0	0	0	0	0	0	0	0		mgyvv		0
𤥒	𤥒	1	0	0	0	0	0	0	0	0		mgmcw		0
𤥓	𤥓	1	0	0	0	0	0	0	0	0		omrg		0
𤥔	𤥔	1	0	0	0	0	0	0	0	0		hnmgi		0
𤥕	𤥕	1	0	0	0	0	0	0	0	0		mgnmu		0
𤥖	𤥖	1	0	0	0	0	0	0	0	0		mgojm		0
𤥗	𤥗	1	0	0	0	0	0	0	0	0		mgmls		0
𤥘	𤥘	1	0	0	0	0	0	0	0	0		mgpve		0
𤥙	𤥙	1	0	0	0	0	0	0	0	0		mgmfe		0
𤥚	𤥚	1	0	0	0	0	0	0	0	0		mgamj		0
𤥛	𤥛	1	0	0	0	0	0	0	0	0		mgbup		0
𤥜	𤥜	1	0	0	0	0	0	0	0	0		mgbve		0
𤥝	𤥝	1	0	0	0	0	0	0	0	0		mgjkd		0
𤥞	𤥞	1	0	0	0	0	0	0	0	0		mghoe		0
𤥟	𤥟	1	0	0	0	0	0	0	0	0		mgilp		0
𤥠	𤥠	1	0	0	0	0	0	0	0	0		mgjki		0
𤥡	𤥡	1	0	0	0	0	0	0	0	0		mgpit		0
𤥢	𤥢	1	0	1	0	0	0	0	0	0		mghqr		0
𤥣	𤥣	1	0	1	0	0	0	0	0	0		mgjru		0
𤥤	𤥤	1	0	0	0	0	0	0	0	0		mgdb		0
𤥥	𤥥	1	0	0	0	0	0	0	0	0		mgyye		0
𤥦	𤥦	1	0	0	0	0	0	0	0	0		mgigi		0
𤥧	𤥧	1	0	0	0	0	0	0	0	0		mgjkm		0
𤥨	𤥨	1	0	0	0	0	0	0	0	0		mgmso		0
𤥩	𤥩	1	0	0	0	0	0	0	0	0		mgyno		0
𤥪	𤥪	1	0	0	0	0	0	0	0	0		mgwtt		0
𤥫	𤥫	1	0	0	0	0	0	0	0	0		mgcor		0
𤥬	𤥬	1	0	0	0	0	0	0	0	0		mgokh		0
𤥭	𤥭	1	0	0	0	0	0	0	0	0		mgjwj		0
𤥮	𤥮	1	0	0	0	0	0	0	0	0		mgfhr		0
𤥯	𤥯	1	0	0	0	0	0	0	0	0		mgrd		0
𤥰	𤥰	1	0	0	0	0	0	0	0	0		mghau		0
𤥱	𤥱	1	0	0	0	0	0	0	0	0		mghbe		0
𤥲	𤥲	1	0	0	0	0	0	0	0	0		iemgi		0
𤥳	𤥳	1	0	0	0	0	0	0	0	0		mgwd		0
𤥴	𤥴	1	0	1	0	0	0	0	0	0		mggp		0
𤥵	𤥵	1	0	1	0	0	0	0	0	0		mgkoo		0
